Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,category
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Bryan,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Alice,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Little Elm,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Burleson,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Lake Jackson,,,,,,,,,,,,,,,Fashion accessories
,,Flower Mound,,,,,,,,,,,,,,,Home and lifestyle
,,Edinburg,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Bedford,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Garland,,,,,,,,,,,,,,,Home and lifestyle
,,New Braunfels,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Mansfield,,,,,,,,,,,,,,,Fashion accessories
,,Fort Worth,,,,,,,,,,,,,,,Home and lifestyle
,,Pflugerville,,,,,,,,,,,,,,,Fashion accessories
,,Baytown,,,,,,,,,,,,,,,Home and lifestyle
,,Longview,,,,,,,,,,,,,,,Fashion accessories
,,Denton,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Canyon,,,,,,,,,,,,,,,Home and lifestyle
,,Pearland,,,,,,,,,,,,,,,Fashion accessories
,,Pasadena,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Austin,,,,,,,,,,,,,,,Fashion accessories
,,Pharr,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Galveston,,,,,,,,,,,,,,,Fashion accessories
,,Georgetown,,,,,,,,,,,,,,,Home and lifestyle
,,Mansfield,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Nacogdoches,,,,,,,,,,,,,,,Fashion accessories
,,Lake Jackson,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Kerrville,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Mission,,,,,,,,,,,,,,,Fashion accessories
,,Odessa,,,,,,,,,,,,,,,Home and lifestyle
,,Lubbock,,,,,,,,,,,,,,,Fashion accessories
,,Mineral Wells,,,,,,,,,,,,,,,Home and lifestyle
,,Galveston,,,,,,,,,,,,,,,Fashion accessories
,,Coppell,,,,,,,,,,,,,,,Home and lifestyle
,,DeSoto,,,,,,,,,,,,,,,Fashion accessories
,,Canyon,,,,,,,,,,,,,,,Home and lifestyle
,,Coppell,,,,,,,,,,,,,,,Fashion accessories
,,Grand Prairie,,,,,,,,,,,,,,,Home and lifestyle
,,Farmers Branch,,,,,,,,,,,,,,,Fashion accessories
,,College Station,,,,,,,,,,,,,,,Home and lifestyle
,,Houston,,,,,,,,,,,,,,,Fashion accessories
,,Pflugerville,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,McKinney,,,,,,,,,,,,,,,Home and lifestyle
,,Odessa,,,,,,,,,,,,,,,Fashion accessories
,,Pasadena,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,North Richland Hills,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Little Elm,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Lewisville,,,,,,,,,,,,,,,Home and lifestyle
,,Conroe,,,,,,,,,,,,,,,Fashion accessories
,,Missouri City,,,,,,,,,,,,,,,Home and lifestyle
,,Killeen,,,,,,,,,,,,,,,Fashion accessories
,,Lancaster,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Grand Prairie,,,,,,,,,,,,,,,Home and lifestyle
,,El Paso,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Lewisville,,,,,,,,,,,,,,,Fashion accessories
,,Houston,,,,,,,,,,,,,,,Home and lifestyle
,,Georgetown,,,,,,,,,,,,,,,Fashion accessories
,,League City,,,,,,,,,,,,,,,Home and lifestyle
,,Cleburne,,,,,,,,,,,,,,,Fashion accessories
,,North Richland Hills,,,,,,,,,,,,,,,Home and lifestyle
,,Allen,,,,,,,,,,,,,,,Fashion accessories
,,Grapevine,,,,,,,,,,,,,,,Home and lifestyle
,,Hurst,,,,,,,,,,,,,,,Fashion accessories
,,Cleburne,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Alamo,,,,,,,,,,,,,,,Fashion accessories
,,Little Elm,,,,,,,,,,,,,,,Home and lifestyle
,,Dallas,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Fort Worth,,,,,,,,,,,,,,,Fashion accessories
,,Baytown,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Hurst,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Del Rio,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Austin,,,,,,,,,,,,,,,Fashion accessories
,,Canyon,,,,,,,,,,,,,,,Home and lifestyle
,,Nacogdoches,,,,,,,,,,,,,,,Fashion accessories
,,Conroe,,,,,,,,,,,,,,,Home and lifestyle
,,Brownsville,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,New Braunfels,,,,,,,,,,,,,,,Fashion accessories
,,Coppell,,,,,,,,,,,,,,,Home and lifestyle
,,Corpus Christi,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Little Elm,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Georgetown,,,,,,,,,,,,,,,Fashion accessories
,,Mineral Wells,,,,,,,,,,,,,,,Home and lifestyle
,,Alamo,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Eagle Pass,,,,,,,,,,,,,,,Fashion accessories
,,Frisco,,,,,,,,,,,,,,,Home and lifestyle
,,Lufkin,,,,,,,,,,,,,,,Fashion accessories
,,Midland,,,,,,,,,,,,,,,Home and lifestyle
,,League City,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Big Spring,,,,,,,,,,,,,,,Home and lifestyle
,,Angleton,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Harlingen,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,North Richland Hills,,,,,,,,,,,,,,,Fashion accessories
,,Grapevine,,,,,,,,,,,,,,,Home and lifestyle
,,El Paso,,,,,,,,,,,,,,,Fashion accessories
,,Dallas,,,,,,,,,,,,,,,Home and lifestyle
,,Eagle Pass,,,,,,,,,,,,,,,Fashion accessories
,,Euless,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Pearland,,,,,,,,,,,,,,,Home and lifestyle
,,Alice,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Dallas,,,,,,,,,,,,,,,Fashion accessories
,,Kerrville,,,,,,,,,,,,,,,Home and lifestyle
,,Pearland,,,,,,,,,,,,,,,Fashion accessories
,,Baytown,,,,,,,,,,,,,,,Home and lifestyle
,,Baytown,,,,,,,,,,,,,,,Fashion accessories
,,Pearland,,,,,,,,,,,,,,,Home and lifestyle
,,Friendswood,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Grapevine,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Grand Prairie,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Carrollton,,,,,,,,,,,,,,,Home and lifestyle
,,Arlington,,,,,,,,,,,,,,,Fashion accessories
,,Farmers Branch,,,,,,,,,,,,,,,Home and lifestyle
,,Cleburne,,,,,,,,,,,,,,,Fashion accessories
,,Hurst,,,,,,,,,,,,,,,Home and lifestyle
,,El Paso,,,,,,,,,,,,,,,Fashion accessories
,,Longview,,,,,,,,,,,,,,,Home and lifestyle
,,Coppell,,,,,,,,,,,,,,,Fashion accessories
,,Del Rio,,,,,,,,,,,,,,,Home and lifestyle
,,Carrollton,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Burleson,,,,,,,,,,,,,,,Home and lifestyle
,,Laredo,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Burleson,,,,,,,,,,,,,,,Fashion accessories
,,Mansfield,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Mission,,,,,,,,,,,,,,,Fashion accessories
,,Bedford,,,,,,,,,,,,,,,Home and lifestyle
,,Pearland,,,,,,,,,,,,,,,Fashion accessories
,,Brownwood,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Big Spring,,,,,,,,,,,,,,,Home and lifestyle
,,Del Rio,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Conroe,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Arlington,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Flower Mound,,,,,,,,,,,,,,,Fashion accessories
,,Pflugerville,,,,,,,,,,,,,,,Home and lifestyle
,,Carrollton,,,,,,,,,,,,,,,Fashion accessories
,,Grand Prairie,,,,,,,,,,,,,,,Home and lifestyle
,,Burleson,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Edinburg,,,,,,,,,,,,,,,Fashion accessories
,,Allen,,,,,,,,,,,,,,,Home and lifestyle
,,Garland,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Pflugerville,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Brownwood,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Farmers Branch,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Big Spring,,,,,,,,,,,,,,,Home and lifestyle
,,Little Elm,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Euless,,,,,,,,,,,,,,,Fashion accessories
,,Irving,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Killeen,,,,,,,,,,,,,,,Home and lifestyle
,,Alamo,,,,,,,,,,,,,,,Fashion accessories
,,Pharr,,,,,,,,,,,,,,,Home and lifestyle
,,Harlingen,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Brownwood,,,,,,,,,,,,,,,Fashion accessories
,,Amarillo,,,,,,,,,,,,,,,Home and lifestyle
,,Georgetown,,,,,,,,,,,,,,,Fashion accessories
,,College Station,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Flower Mound,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Del Rio,,,,,,,,,,,,,,,Home and lifestyle
,,Baytown,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Brownwood,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Pflugerville,,,,,,,,,,,,,,,Home and lifestyle
,,Laredo,,,,,,,,,,,,,,,Fashion accessories
,,La Porte,,,,,,,,,,,,,,,Home and lifestyle
,,Brownsville,,,,,,,,,,,,,,,Fashion accessories
,,Friendswood,,,,,,,,,,,,,,,Home and lifestyle
,,El Paso,,,,,,,,,,,,,,,Fashion accessories
,,Garland,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Kerrville,,,,,,,,,,,,,,,Home and lifestyle
,,Flower Mound,,,,,,,,,,,,,,,Fashion accessories
,,Big Spring,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Farmers Branch,,,,,,,,,,,,,,,Home and lifestyle
,,Arlington,,,,,,,,,,,,,,,Fashion accessories
,,College Station,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Corpus Christi,,,,,,,,,,,,,,,Home and lifestyle
,,Mineral Wells,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Lancaster,,,,,,,,,,,,,,,Fashion accessories
,,Pflugerville,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Baytown,,,,,,,,,,,,,,,Home and lifestyle
,,Lake Jackson,,,,,,,,,,,,,,,Fashion accessories
,,Denton,,,,,,,,,,,,,,,Home and lifestyle
,,La Porte,,,,,,,,,,,,,,,Fashion accessories
,,Canyon,,,,,,,,,,,,,,,Home and lifestyle
,,Eagle Pass,,,,,,,,,,,,,,,Fashion accessories
,,Conroe,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Hurst,,,,,,,,,,,,,,,Home and lifestyle
,,Austin,,,,,,,,,,,,,,,Fashion accessories
,,Lufkin,,,,,,,,,,,,,,,Home and lifestyle
,,Friendswood,,,,,,,,,,,,,,,Fashion accessories
,,Odessa,,,,,,,,,,,,,,,Home and lifestyle
,,Lewisville,,,,,,,,,,,,,,,Fashion accessories
,,Georgetown,,,,,,,,,,,,,,,Home and lifestyle
,,Mesquite,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Canyon,,,,,,,,,,,,,,,Fashion accessories
,,Burleson,,,,,,,,,,,,,,,Home and lifestyle
,,Baytown,,,,,,,,,,,,,,,Fashion accessories
,,Pasadena,,,,,,,,,,,,,,,Home and lifestyle
,,Carrollton,,,,,,,,,,,,,,,Fashion accessories
,,Missouri City,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Missouri City,,,,,,,,,,,,,,,Home and lifestyle
,,Edinburg,,,,,,,,,,,,,,,Fashion accessories
,,DeSoto,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Friendswood,,,,,,,,,,,,,,,Home and lifestyle
,,Killeen,,,,,,,,,,,,,,,Fashion accessories
,,Dallas,,,,,,,,,,,,,,,Home and lifestyle
,,Amarillo,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Mesquite,,,,,,,,,,,,,,,Fashion accessories
,,Grand Prairie,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Lake Jackson,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Arlington,,,,,,,,,,,,,,,Home and lifestyle
,,Nacogdoches,,,,,,,,,,,,,,,Fashion accessories
,,McAllen,,,,,,,,,,,,,,,Home and lifestyle
,,Coppell,,,,,,,,,,,,,,,Fashion accessories
,,Missouri City,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Garland,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Conroe,,,,,,,,,,,,,,,Home and lifestyle
,,Friendswood,,,,,,,,,,,,,,,Fashion accessories
,,Lake Jackson,,,,,,,,,,,,,,,Home and lifestyle
,,Georgetown,,,,,,,,,,,,,,,Fashion accessories
,,La Porte,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Lufkin,,,,,,,,,,,,,,,Home and lifestyle
,,Brownwood,,,,,,,,,,,,,,,Fashion accessories
,,Brownsville,,,,,,,,,,,,,,,Home and lifestyle
,,Killeen,,,,,,,,,,,,,,,Fashion accessories
,,Galveston,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Bryan,,,,,,,,,,,,,,,Home and lifestyle
,,McKinney,,,,,,,,,,,,,,,Fashion accessories
,,Baytown,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Missouri City,,,,,,,,,,,,,,,Home and lifestyle
,,Lufkin,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Cleburne,,,,,,,,,,,,,,,Fashion accessories
,,Bryan,,,,,,,,,,,,,,,Home and lifestyle
,,Cleburne,,,,,,,,,,,,,,,Fashion accessories
,,Killeen,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,La Porte,,,,,,,,,,,,,,,Home and lifestyle
,,Big Spring,,,,,,,,,,,,,,,Fashion accessories
,,Houston,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Huntsville,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Alamo,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,McKinney,,,,,,,,,,,,,,,Fashion accessories
,,McAllen,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,El Paso,,,,,,,,,,,,,,,Home and lifestyle
,,Flower Mound,,,,,,,,,,,,,,,Fashion accessories
,,Grand Prairie,,,,,,,,,,,,,,,Home and lifestyle
,,Burleson,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Alamo,,,,,,,,,,,,,,,Fashion accessories
,,Harlingen,,,,,,,,,,,,,,,Home and lifestyle
,,Mineral Wells,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,North Richland Hills,,,,,,,,,,,,,,,Fashion accessories
,,Burleson,,,,,,,,,,,,,,,Home and lifestyle
,,Carrollton,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Mansfield,,,,,,,,,,,,,,,Fashion accessories
,,Angleton,,,,,,,,,,,,,,,Home and lifestyle
,,Pasadena,,,,,,,,,,,,,,,Fashion accessories
,,Carrollton,,,,,,,,,,,,,,,Home and lifestyle
,,Coppell,,,,,,,,,,,,,,,Fashion accessories
,,Galveston,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Bedford,,,,,,,,,,,,,,,Home and lifestyle
,,Killeen,,,,,,,,,,,,,,,Fashion accessories
,,Angleton,,,,,,,,,,,,,,,Home and lifestyle
,,Denton,,,,,,,,,,,,,,,Fashion accessories
,,Dallas,,,,,,,,,,,,,,,Home and lifestyle
,,Allen,,,,,,,,,,,,,,,Fashion accessories
,,Lubbock,,,,,,,,,,,,,,,Home and lifestyle
,,Angleton,,,,,,,,,,,,,,,Fashion accessories
,,Longview,,,,,,,,,,,,,,,Home and lifestyle
,,Harlingen,,,,,,,,,,,,,,,Fashion accessories
,,North Richland Hills,,,,,,,,,,,,,,,Home and lifestyle
,,College Station,,,,,,,,,,,,,,,Fashion accessories
,,Galveston,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Denton,,,,,,,,,,,,,,,Home and lifestyle
,,Garland,,,,,,,,,,,,,,,Fashion accessories
,,Lancaster,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Brownsville,,,,,,,,,,,,,,,Fashion accessories
,,La Porte,,,,,,,,,,,,,,,Home and lifestyle
,,Little Elm,,,,,,,,,,,,,,,Fashion accessories
,,Eagle Pass,,,,,,,,,,,,,,,Home and lifestyle
,,Georgetown,,,,,,,,,,,,,,,Fashion accessories
,,Alice,,,,,,,,,,,,,,,Home and lifestyle
,,Huntsville,,,,,,,,,,,,,,,Fashion accessories
,,Huntsville,,,,,,,,,,,,,,,Home and lifestyle
,,Alamo,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Cedar Park,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Lewisville,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Allen,,,,,,,,,,,,,,,Fashion accessories
,,Galveston,,,,,,,,,,,,,,,Home and lifestyle
,,Conroe,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Pasadena,,,,,,,,,,,,,,,Fashion accessories
,,Frisco,,,,,,,,,,,,,,,Home and lifestyle
,,Abilene,,,,,,,,,,,,,,,Fashion accessories
,,Bedford,,,,,,,,,,,,,,,Home and lifestyle
,,Irving,,,,,,,,,,,,,,,Fashion accessories
,,Corpus Christi,,,,,,,,,,,,,,,Home and lifestyle
,,Killeen,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Killeen,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Laredo,,,,,,,,,,,,,,,Fashion accessories
,,Garland,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Eagle Pass,,,,,,,,,,,,,,,Home and lifestyle
,,Denton,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Kerrville,,,,,,,,,,,,,,,Home and lifestyle
,,Harlingen,,,,,,,,,,,,,,,Fashion accessories
,,Pearland,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Lancaster,,,,,,,,,,,,,,,Home and lifestyle
,,Pharr,,,,,,,,,,,,,,,Fashion accessories
,,Mansfield,,,,,,,,,,,,,,,Home and lifestyle
,,Flower Mound,,,,,,,,,,,,,,,Fashion accessories
,,Longview,,,,,,,,,,,,,,,Home and lifestyle
,,Hurst,,,,,,,,,,,,,,,Fashion accessories
,,Frisco,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,College Station,,,,,,,,,,,,,,,Home and lifestyle
,,Pflugerville,,,,,,,,,,,,,,,Fashion accessories
,,Lufkin,,,,,,,,,,,,,,,Home and lifestyle
,,McKinney,,,,,,,,,,,,,,,Fashion accessories
,,Pasadena,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Corpus Christi,,,,,,,,,,,,,,,Fashion accessories
,,Abilene,,,,,,,,,,,,,,,Home and lifestyle
,,Killeen,,,,,,,,,,,,,,,Fashion accessories
,,Cedar Park,,,,,,,,,,,,,,,Home and lifestyle
,,Grand Prairie,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,McKinney,,,,,,,,,,,,,,,Fashion accessories
,,Baytown,,,,,,,,,,,,,,,Home and lifestyle
